Season,Team,ELO
2014,1362,1713
2014,1370,1261
2014,1423,1254
2014,1457,1463
2014,1104,1584
2014,1110,1580
2014,1185,1602
2014,1197,1319
2014,1238,1175
2014,1272,1812
2014,1285,1450
2014,1317,1452
2014,1405,1716
2014,1414,1609
2014,1241,1372
2014,1312,1255
2014,1322,1552
2014,1385,1765
2014,1394,1468
2014,1410,1248
2014,1421,1414
2014,1428,1747
2014,1106,1367
2014,1161,1505
2014,1171,1357
2014,1183,1320
2014,1188,1252
2014,1205,1399
2014,1233,1680
2014,1236,1597
2014,1261,1672
2014,1273,1699
2014,1296,1457
2014,1298,1191
2014,1318,1440
2014,1369,1449
2014,1380,1429
2014,1397,1827
2014,1415,1280
2014,1443,1528
2014,1130,1438
2014,1174,1689
2014,1229,1508
2014,1416,1533
2014,1420,1198
2014,1123,1214
2014,1209,1709
2014,1226,1262
2014,1252,1466
2014,1300,1679
2014,1419,1330
2014,1447,1551
2014,1122,1268
2014,1178,1374
2014,1244,1147
2014,1271,1119
2014,1313,1430
2014,1373,1506
2014,1395,1374
2014,1407,1303
2014,1431,1676
2014,1159,1379
2014,1219,1462
2014,1256,1770
2014,1282,1298
2014,1295,1799
2014,1349,1223
2014,1363,1247
2014,1141,1252
2014,1169,1415
2014,1172,1617
2014,1190,1472
2014,1249,1122
2014,1114,1400
2014,1186,1385
2014,1213,1419
2014,1286,1286
2014,1320,1583
2014,1340,1439
2014,1413,1244
2014,1460,1607
2014,1157,1517
2014,1239,1346
2014,1291,1510
2014,1297,1221
2014,1351,1402
2014,1357,1117
2014,1389,1467
2014,1427,1269
2014,1315,1464
2014,1227,1217
2014,1240,1204
2014,1288,1431
2014,1355,1610
2014,1377,1366
2014,1132,1355
2014,1138,1608
2014,1146,1223
2014,1148,1336
2014,1170,1365
2014,1192,1244
2014,1311,1350
2014,1356,1559
2014,1204,1305
2014,1409,1772
2014,1453,1689
2014,1142,1481
2014,1151,1376
2014,1251,1191
2014,1299,1133
2014,1341,1229
2014,1402,1234
2014,1223,1093
2014,1248,1399
2014,1290,1067
2014,1451,1525
2014,1105,1306
2014,1176,1539
2014,1194,1314
2014,1275,1476
2014,1342,1075
2014,1391,1199
2014,1237,1123
2014,1293,1531
2014,1404,1158
2014,1442,1303
2014,1459,1521
2014,1324,1466
2014,1359,1282
2014,1224,1150
2014,1265,1399
2014,1309,1290
2014,1354,1114
2014,1253,1479
2014,1263,1168
2014,1175,1184
2014,1270,1305
2014,1115,1336
2014,1398,1251
2014,1262,1338
2014,1366,1318
2014,1108,1237
2014,1230,1463
2014,1101,1155
2014,1111,1187
2014,1126,1170
2014,1212,1086
2014,1165,1092
2014,1381,1051
2015,1103,1583
2015,1104,1626
2015,1112,2047
2015,1113,1671
2015,1119,1304
2015,1120,1621
2015,1124,1802
2015,1129,1738
2015,1130,1588
2015,1135,1359
2015,1137,1552
2015,1138,1728
2015,1140,1755
2015,1143,1648
2015,1149,1466
2015,1153,1772
2015,1155,1608
2015,1158,1275
2015,1160,1609
2015,1163,1761
2015,1165,1352
2015,1166,1563
2015,1173,1804
2015,1177,1456
2015,1181,2138
2015,1184,1528
2015,1186,1610
2015,1189,1402
2015,1192,1179
2015,1193,1178
2015,1196,1692
2015,1203,1660
2015,1210,1481
2015,1211,1990
2015,1218,1571
2015,1219,1496
2015,1220,1475
2015,1222,1495
2015,1228,1665
2015,1231,1650
2015,1232,1511
2015,1233,1690
2015,1234,1776
2015,1235,1888
2015,1242,1862
2015,1243,1633
2015,1246,2142
2015,1248,1563
2015,1256,1692
2015,1257,1895
2015,1258,1325
2015,1266,1562
2015,1267,1361
2015,1268,1863
2015,1269,1562
2015,1274,1723
2015,1277,1965
2015,1280,1497
2015,1282,1328
2015,1283,1348
2015,1301,1825
2015,1307,1451
2015,1314,1899
2015,1321,1602
2015,1323,2002
2015,1326,1791
2015,1329,1647
2015,1332,1884
2015,1333,1556
2015,1334,1382
2015,1336,1626
2015,1337,1578
2015,1338,1648
2015,1343,1565
2015,1345,1731
2015,1346,1401
2015,1350,1707
2015,1357,1397
2015,1361,1816
2015,1365,1474
2015,1374,1884
2015,1376,1677
2015,1385,1744
2015,1390,1668
2015,1392,1586
2015,1393,1710
2015,1395,1605
2015,1396,1787
2015,1400,1708
2015,1401,1655
2015,1402,1310
2015,1403,1522
2015,1417,1824
2015,1424,1571
2015,1426,1344
2015,1428,1845
2015,1429,1576
2015,1430,1227
2015,1431,1629
2015,1433,1797
2015,1434,1739
2015,1437,2013
2015,1438,1945
2015,1439,1432
2015,1440,1297
2015,1448,1543
2015,1449,1541
2015,1452,1850
2015,1455,1908
2015,1458,2119
2015,1460,1226
2015,1462,1839
2015,1102,1500
2015,1132,1538
2015,1139,1777
2015,1145,1452
2015,1161,1769
2015,1175,1408
2015,1199,1694
2015,1207,1790
2015,1245,1591
2015,1247,1582
2015,1261,1707
2015,1305,1347
2015,1320,1871
2015,1325,1398
2015,1330,1658
2015,1331,1534
2015,1340,1389
2015,1344,1753
2015,1360,1533
2015,1367,1486
2015,1382,1623
2015,1387,1372
2015,1419,1490
2015,1443,1519
2015,1116,1857
2015,1150,1427
2015,1176,1388
2015,1206,1372
2015,1216,1302
2015,1221,1454
2015,1259,1326
2015,1275,1476
2015,1281,1440
2015,1303,1389
2015,1304,1496
2015,1318,1606
2015,1328,1869
2015,1339,1517
2015,1348,1728
2015,1362,1539
2015,1371,1538
2015,1378,1326
2015,1405,1584
2015,1414,1645
2015,1416,1391
2015,1421,1329
2015,1461,1696
2015,1110,1453
2015,1115,1302
2015,1125,1646
2015,1170,1477
2015,1185,1577
2015,1195,1509
2015,1205,1431
2015,1213,1398
2015,1225,1309
2015,1227,1345
2015,1236,1477
2015,1241,1518
2015,1251,1074
2015,1276,1660
2015,1279,1706
2015,1312,1515
2015,1317,1402
2015,1379,1379
2015,1386,1508
2015,1404,1438
2015,1406,1276
2015,1409,1755
2015,1410,1197
2015,1425,1523
2015,1436,1491
2015,1457,1465
2015,1141,1627
2015,1162,1380
2015,1172,1767
2015,1198,1463
2015,1208,1759
2015,1238,1231
2015,1278,1624
2015,1293,1754
2015,1351,1574
2015,1356,1394
2015,1388,1633
2015,1423,1493
2015,1456,1535
2015,1459,1692
2015,1107,1682
2015,1131,1416
2015,1156,1557
2015,1169,1296
2015,1191,1523
2015,1202,1326
2015,1237,1310
2015,1271,1396
2015,1273,1456
2015,1297,1334
2015,1308,1661
2015,1349,1402
2015,1352,1606
2015,1353,1389
2015,1359,1298
2015,1370,1394
2015,1373,1326
2015,1444,1570
2015,1136,1467
2015,1217,1690
2015,1262,1274
2015,1296,1503
2015,1310,1318
2015,1319,1525
2015,1347,1456
2015,1366,1173
2015,1397,1616
2015,1408,1440
2015,1413,1653
2015,1435,1696
2015,1142,1415
2015,1214,1485
2015,1229,1699
2015,1253,1493
2015,1255,1258
2015,1284,1518
2015,1295,1674
2015,1355,1630
2015,1358,1631
2015,1450,1548
2015,1463,1606
2015,1111,1416
2015,1114,1377
2015,1159,1484
2015,1168,1207
2015,1178,1444
2015,1182,1510
2015,1190,1350
2015,1230,1439
2015,1244,1196
2015,1264,1610
2015,1287,1506
2015,1291,1426
2015,1292,1557
2015,1313,1416
2015,1369,1370
2015,1384,1383
2015,1399,1251
2015,1427,1384
2015,1442,1207
2015,1464,1243
2015,1126,1166
2015,1133,1307
2015,1167,1324
2015,1180,1398
2015,1285,1559
2015,1298,1391
2015,1394,1522
2015,1412,1656
2015,1123,1214
2015,1204,1540
2015,1209,1714
2015,1272,1662
2015,1441,1397
2015,1451,1344
2015,1453,1656
2015,1454,1534
2015,1179,1339
2015,1187,1499
2015,1224,1308
2015,1240,1286
2015,1249,1367
2015,1260,1552
2015,1306,1476
2015,1316,1575
2015,1324,1493
2015,1389,1436
2015,1418,1551
2015,1151,1574
2015,1157,1546
2015,1250,1453
2015,1265,1323
2015,1288,1152
2015,1315,1159
2015,1368,1134
2015,1122,1232
2015,1364,1631
2015,1372,1804
2015,1106,1407
2015,1171,1545
2015,1286,1217
2015,1294,1379
2015,1300,1597
2015,1411,1595
2015,1183,1438
2015,1290,1088
2015,1383,1578
2015,1391,1193
2015,1415,1403
2015,1447,1299
2015,1377,1516
2015,1381,1307
2015,1117,1284
2015,1200,1438
2015,1263,1058
2015,1407,1227
2015,1194,1236
2015,1201,1575
2015,1223,1289
2015,1335,1350
2015,1101,1156
2015,1148,1170
2015,1154,1223
2015,1252,1365
2015,1270,1355
2015,1354,1176
2015,1422,1301
2015,1226,1175
2015,1254,1345
2015,1144,1149
2015,1420,1078
2015,1239,1235
2015,1309,1264
2015,1188,1374
2015,1322,1530
2015,1341,1401
2015,1152,1220
2015,1174,1441
2015,1398,1130
2015,1299,1156
2015,1342,1174
2015,1380,1432
2015,1105,1196
2015,1108,1060
2015,1375,1388
2015,1127,1194
2015,1311,1252
2015,1164,1251
2015,1146,1063
2015,1197,1035
2016,1104,1671
2016,1105,1190
2016,1112,1843
2016,1115,1138
2016,1116,1635
2016,1120,1458
2016,1124,1762
2016,1125,1516
2016,1133,1213
2016,1140,1698
2016,1141,1512
2016,1143,1816
2016,1151,1705
2016,1153,1715
2016,1155,1631
2016,1158,1463
2016,1159,1333
2016,1163,1831
2016,1170,1345
2016,1173,1741
2016,1174,1249
2016,1181,1852
2016,1184,1356
2016,1185,1581
2016,1187,1388
2016,1188,1215
2016,1189,1392
2016,1196,1672
2016,1201,1768
2016,1202,1460
2016,1203,1667
2016,1210,1754
2016,1213,1602
2016,1216,1280
2016,1218,1757
2016,1220,1729
2016,1221,1455
2016,1231,1897
2016,1234,1741
2016,1235,1800
2016,1237,1440
2016,1241,1576
2016,1242,2071
2016,1243,1637
2016,1246,1905
2016,1252,1330
2016,1257,1872
2016,1258,1479
2016,1260,1487
2016,1261,1684
2016,1268,1845
2016,1274,1908
2016,1277,1964
2016,1278,1353
2016,1279,1666
2016,1280,1615
2016,1281,1434
2016,1284,1718
2016,1285,1538
2016,1295,1546
2016,1296,1521
2016,1305,1566
2016,1307,1505
2016,1308,1644
2016,1314,2044
2016,1316,1485
2016,1318,1567
2016,1321,1634
2016,1323,1880
2016,1329,1491
2016,1330,1640
2016,1331,1420
2016,1332,1999
2016,1335,1355
2016,1343,1704
2016,1345,1836
2016,1348,1571
2016,1356,1560
2016,1357,1360
2016,1361,1763
2016,1362,1440
2016,1364,1609
2016,1371,1890
2016,1382,1777
2016,1385,1377
2016,1386,1830
2016,1389,1478
2016,1390,1637
2016,1393,1836
2016,1395,1527
2016,1397,1567
2016,1398,1473
2016,1401,1867
2016,1403,1704
2016,1407,1235
2016,1424,1553
2016,1425,1692
2016,1428,1923
2016,1429,1522
2016,1433,1770
2016,1434,1731
2016,1435,1685
2016,1437,2111
2016,1438,1956
2016,1442,1326
2016,1448,1451
2016,1449,1676
2016,1450,1396
2016,1452,1869
2016,1454,1500
2016,1455,1828
2016,1456,1583
2016,1460,1621
2016,1462,1883
2016,1463,1753
2016,1103,1682
2016,1106,1327
2016,1111,1335
2016,1130,1352
2016,1132,1432
2016,1139,1808
2016,1161,1542
2016,1166,1639
2016,1169,1310
2016,1172,1706
2016,1176,1502
2016,1177,1433
2016,1225,1507
2016,1245,1482
2016,1247,1445
2016,1269,1537
2016,1272,1627
2016,1304,1584
2016,1325,1621
2016,1336,1634
2016,1344,1799
2016,1347,1360
2016,1374,1812
2016,1376,1705
2016,1409,1673
2016,1426,1574
2016,1457,1567
2016,1119,1447
2016,1191,1658
2016,1199,1697
2016,1228,1589
2016,1248,1183
2016,1301,1623
2016,1326,1783
2016,1350,1547
2016,1353,1302
2016,1377,1388
2016,1387,1444
2016,1413,1356
2016,1414,1662
2016,1417,1599
2016,1441,1509
2016,1458,1847
2016,1102,1392
2016,1113,1608
2016,1123,1481
2016,1126,1286
2016,1129,1583
2016,1131,1462
2016,1135,1252
2016,1145,1382
2016,1165,1317
2016,1182,1455
2016,1229,1595
2016,1232,1477
2016,1253,1658
2016,1254,1378
2016,1266,1694
2016,1273,1346
2016,1276,1750
2016,1312,1391
2016,1342,1261
2016,1355,1706
2016,1363,1282
2016,1366,1357
2016,1380,1404
2016,1388,1789
2016,1406,1532
2016,1408,1435
2016,1412,1714
2016,1423,1753
2016,1154,1146
2016,1160,1722
2016,1167,1641
2016,1168,1255
2016,1186,1379
2016,1190,1616
2016,1214,1528
2016,1238,1329
2016,1256,1582
2016,1265,1243
2016,1293,1466
2016,1303,1506
2016,1320,1796
2016,1328,1962
2016,1333,1701
2016,1444,1455
2016,1137,1480
2016,1211,1882
2016,1219,1526
2016,1222,1716
2016,1236,1607
2016,1262,1316
2016,1310,1196
2016,1324,1628
2016,1405,1447
2016,1436,1595
2016,1439,1785
2016,1107,1622
2016,1150,1458
2016,1206,1423
2016,1259,1259
2016,1298,1357
2016,1306,1511
2016,1396,1730
2016,1415,1328
2016,1419,1649
2016,1136,1179
2016,1207,1583
2016,1208,1755
2016,1233,1708
2016,1275,1485
2016,1286,1347
2016,1338,1702
2016,1354,1437
2016,1373,1552
2016,1114,1737
2016,1138,1649
2016,1142,1291
2016,1193,1548
2016,1194,1255
2016,1195,1530
2016,1198,1316
2016,1200,1571
2016,1249,1143
2016,1282,1291
2016,1287,1556
2016,1288,1221
2016,1292,1711
2016,1315,1411
2016,1359,1275
2016,1384,1263
2016,1400,1768
2016,1416,1400
2016,1420,1175
2016,1427,1143
2016,1431,1489
2016,1443,1567
2016,1447,1505
2016,1459,1429
2016,1117,1231
2016,1122,1531
2016,1162,1603
2016,1339,1389
2016,1340,1367
2016,1346,1255
2016,1404,1498
2016,1146,1157
2016,1179,1236
2016,1224,1168
2016,1244,1341
2016,1337,1569
2016,1370,1397
2016,1451,1627
2016,1464,1307
2016,1127,1248
2016,1144,1211
2016,1149,1161
2016,1156,1294
2016,1157,1495
2016,1375,1396
2016,1378,1413
2016,1392,1694
2016,1399,1467
2016,1410,1190
2016,1440,1213
2016,1453,1665
2016,1217,1523
2016,1263,1166
2016,1264,1389
2016,1309,1165
2016,1349,1364
2016,1351,1409
2016,1411,1457
2016,1461,1431
2016,1372,1810
2016,1391,1275
2016,1394,1655
2016,1421,1553
2016,1101,1286
2016,1204,1407
2016,1205,1409
2016,1209,1397
2016,1240,1220
2016,1271,1222
2016,1358,1480
2016,1110,1454
2016,1192,1443
2016,1197,1052
2016,1255,1228
2016,1352,1322
2016,1360,1353
2016,1402,1434
2016,1171,1360
2016,1365,1438
2016,1383,1408
2016,1422,1415
2016,1299,1174
2016,1313,1413
2016,1183,1359
2016,1291,1327
2016,1223,1381
2016,1300,1242
2016,1178,1483
2016,1180,1330
2016,1239,1313
2016,1283,1441
2016,1381,1125
2016,1379,1255
2016,1226,1383
2016,1267,1542
2016,1418,1485
2016,1430,1272
2016,1294,1266
2016,1297,1245
2016,1317,1362
2016,1367,1256
2016,1148,1129
2016,1230,1505
2016,1152,1037
2016,1250,1573
2016,1334,1352
2016,1311,1267
2016,1369,1116
2016,1108,1312
2016,1212,984
2016,1290,1150
2016,1341,1213
2016,1251,1347
2016,1319,1144
2016,1164,1209
2016,1270,1203
2016,1368,1287
2016,1175,1149
2016,1322,1195
2016,1227,1218
2017,1104,1690
2017,1107,1586
2017,1112,2040
2017,1113,1629
2017,1116,1844
2017,1120,1562
2017,1123,1600
2017,1124,1815
2017,1127,1185
2017,1137,1677
2017,1138,1584
2017,1143,1717
2017,1148,1132
2017,1151,1423
2017,1153,1878
2017,1155,1690
2017,1158,1690
2017,1160,1699
2017,1162,1363
2017,1166,1803
2017,1173,1788
2017,1181,1988
2017,1182,1290
2017,1184,1342
2017,1187,1513
2017,1188,1116
2017,1190,1734
2017,1193,1495
2017,1196,1828
2017,1201,1684
2017,1203,1690
2017,1210,1633
2017,1211,1997
2017,1220,1470
2017,1222,1692
2017,1228,1679
2017,1231,1694
2017,1234,1714
2017,1235,1916
2017,1240,1524
2017,1243,1711
2017,1246,2021
2017,1257,1890
2017,1260,1457
2017,1266,1758
2017,1268,1784
2017,1269,1439
2017,1274,1832
2017,1276,1905
2017,1278,1801
2017,1279,1702
2017,1280,1539
2017,1283,1468
2017,1284,1765
2017,1293,1372
2017,1295,1511
2017,1296,1351
2017,1301,1551
2017,1307,1552
2017,1311,1273
2017,1314,1954
2017,1318,1446
2017,1321,1762
2017,1324,1639
2017,1326,1617
2017,1329,1770
2017,1330,1537
2017,1332,1978
2017,1333,1319
2017,1335,1470
2017,1337,1348
2017,1338,1634
2017,1339,1278
2017,1342,1053
2017,1345,1861
2017,1348,1857
2017,1350,1721
2017,1351,1478
2017,1361,1598
2017,1362,1557
2017,1365,1578
2017,1371,1854
2017,1374,1995
2017,1375,1376
2017,1376,1688
2017,1377,1610
2017,1378,1254
2017,1385,1618
2017,1388,1880
2017,1390,1551
2017,1393,1756
2017,1396,1517
2017,1398,1392
2017,1400,1534
2017,1401,1648
2017,1402,1552
2017,1403,1585
2017,1412,1417
2017,1417,1952
2017,1425,1740
2017,1429,1506
2017,1433,1813
2017,1434,1616
2017,1437,2063
2017,1438,1847
2017,1439,1820
2017,1447,1406
2017,1448,1766
2017,1450,1517
2017,1452,1871
2017,1455,1926
2017,1458,1815
2017,1460,1540
2017,1462,1719
2017,1139,1814
2017,1172,1649
2017,1199,1848
2017,1207,1542
2017,1239,1312
2017,1245,1704
2017,1261,1403
2017,1267,1577
2017,1303,1568
2017,1323,1890
2017,1325,1574
2017,1382,1634
2017,1386,1379
2017,1406,1596
2017,1413,1584
2017,1426,1659
2017,1436,1828
2017,1443,1431
2017,1464,1367
2017,1135,1327
2017,1161,1708
2017,1168,1472
2017,1174,1408
2017,1177,1391
2017,1218,1385
2017,1263,1197
2017,1281,1412
2017,1287,1405
2017,1304,1521
2017,1328,1575
2017,1336,1575
2017,1349,1530
2017,1353,1538
2017,1373,1596
2017,1404,1453
2017,1411,1559
2017,1420,1425
2017,1463,1593
2017,1102,1380
2017,1140,1700
2017,1141,1355
2017,1150,1355
2017,1191,1511
2017,1202,1571
2017,1208,1728
2017,1248,1252
2017,1262,1269
2017,1272,1566
2017,1286,1387
2017,1305,1842
2017,1306,1535
2017,1334,1367
2017,1341,1265
2017,1344,1799
2017,1359,1434
2017,1387,1478
2017,1391,1227
2017,1395,1646
2017,1407,1644
2017,1408,1299
2017,1414,1553
2017,1416,1706
2017,1422,1674
2017,1423,1811
2017,1461,1498
2017,1130,1396
2017,1156,1280
2017,1216,1276
2017,1232,1394
2017,1242,1996
2017,1247,1471
2017,1282,1436
2017,1292,1829
2017,1357,1269
2017,1372,1498
2017,1397,1604
2017,1405,1510
2017,1435,1812
2017,1457,1695
2017,1126,1200
2017,1157,1482
2017,1159,1320
2017,1195,1672
2017,1227,1360
2017,1229,1829
2017,1249,1402
2017,1254,1439
2017,1256,1587
2017,1300,1489
2017,1308,1691
2017,1368,1327
2017,1369,1353
2017,1394,1530
2017,1424,1362
2017,1430,1404
2017,1101,1318
2017,1103,1672
2017,1117,1434
2017,1163,1630
2017,1176,1426
2017,1189,1496
2017,1212,1294
2017,1320,1532
2017,1358,1419
2017,1399,1319
2017,1421,1582
2017,1449,1399
2017,1122,1346
2017,1131,1486
2017,1133,1453
2017,1145,1442
2017,1154,1286
2017,1180,1252
2017,1185,1436
2017,1200,1446
2017,1219,1344
2017,1225,1492
2017,1237,1456
2017,1264,1300
2017,1277,1703
2017,1291,1504
2017,1356,1560
2017,1389,1584
2017,1428,1712
2017,1431,1548
2017,1125,1634
2017,1167,1632
2017,1169,1279
2017,1183,1316
2017,1192,1209
2017,1205,1510
2017,1213,1650
2017,1236,1476
2017,1265,1259
2017,1275,1332
2017,1288,1269
2017,1297,1677
2017,1312,1278
2017,1367,1317
2017,1409,1512
2017,1427,1364
2017,1456,1565
2017,1129,1600
2017,1146,1208
2017,1165,1311
2017,1250,1578
2017,1273,1458
2017,1360,1385
2017,1453,1510
2017,1114,1385
2017,1132,1420
2017,1186,1493
2017,1251,1466
2017,1285,1432
2017,1370,1304
2017,1379,1254
2017,1418,1588
2017,1136,1299
2017,1149,1309
2017,1194,1307
2017,1206,1598
2017,1209,1565
2017,1221,1369
2017,1244,1399
2017,1380,1267
2017,1111,1316
2017,1119,1385
2017,1142,1332
2017,1259,1355
2017,1298,1406
2017,1310,1325
2017,1343,1817
2017,1384,1408
2017,1233,1637
2017,1294,1307
2017,1451,1479
2017,1204,1438
2017,1258,1545
2017,1316,1460
2017,1317,1192
2017,1319,1232
2017,1347,1331
2017,1352,1378
2017,1383,1020
2017,1410,1166
2017,1106,1097
2017,1144,1383
2017,1392,1539
2017,1441,1268
2017,1444,1596
2017,1454,1378
2017,1198,1207
2017,1315,1610
2017,1340,1297
2017,1346,1242
2017,1355,1635
2017,1363,1417
2017,1255,1075
2017,1419,1306
2017,1110,1276
2017,1175,1141
2017,1226,1126
2017,1309,1512
2017,1252,1535
2017,1152,1083
2017,1214,1334
2017,1217,1560
2017,1224,1187
2017,1230,1325
2017,1241,1392
2017,1322,1347
2017,1238,1245
2017,1223,1508
2017,1253,1455
2017,1366,1337
2017,1440,1160
2017,1459,1492
2017,1354,1242
2017,1170,1351
2017,1178,1301
2017,1442,1277
2017,1171,1326
2017,1270,1158
2017,1313,1385
2017,1331,1314
2017,1271,1296
2017,1179,1245
2017,1364,1300
2017,1381,1122
2017,1415,1207
2017,1115,1070
2017,1108,1394
2017,1164,1141
2017,1197,1033
2017,1105,978
2017,1290,1168
2017,1299,945
1986,1159,1027
1987,1271,945
1992,1341,987
1993,1341,980
1995,1142,1055
1996,1341,986
1999,1251,1031
2000,1212,945
2000,1258,1086
2005,1366,985
2008,1312,949
2013,1212,884
2015,1212,886
2015,1363,1079
