	index	StrengthPoints	Wins	Wins last 40 days	ast	blk	dr	fga	fga3	fgm	fgm3	fta	ftm	losses	or	pf	points_against	points_for	stl	to	Season	TeamID
2035	20091147	0.0	8.0	1.0	372.0	82.0	631.0	1722.0	673.0	694.0	232.0	549.0	373.0	23.0	293.0	680.0	2207.0	1993.0	276.0	425.0	2009	1147
2036	20091148	2.0	13.0	3.0	390.0	82.0	638.0	1606.0	396.0	719.0	125.0	528.0	380.0	17.0	332.0	440.0	2043.0	1943.0	184.0	429.0	2009	1148
2037	20091149	0.0	6.0	2.0	315.0	76.0	642.0	1510.0	526.0	638.0	169.0	403.0	252.0	20.0	312.0	462.0	1891.0	1697.0	144.0	344.0	2009	1149
2038	20091150	23.0	11.0	4.0	422.0	103.0	699.0	1832.0	707.0	752.0	216.0	601.0	410.0	20.0	396.0	576.0	2182.0	2130.0	200.0	406.0	2009	1150
2039	20091151	0.0	16.0	8.0	423.0	71.0	836.0	1801.0	744.0	792.0	260.0	854.0	556.0	16.0	395.0	578.0	2447.0	2400.0	191.0	493.0	2009	1151
2040	20091152	0.0	17.0	6.0	469.0	118.0	710.0	1939.0	680.0	880.0	230.0	730.0	495.0	13.0	442.0	630.0	2426.0	2485.0	287.0	459.0	2009	1152
2041	20091153	15.0	18.0	4.0	466.0	103.0	748.0	1869.0	702.0	792.0	233.0	563.0	370.0	14.0	457.0	585.0	2123.0	2187.0	183.0	436.0	2009	1153
2042	20091154	0.0	18.0	7.0	338.0	47.0	696.0	1569.0	555.0	702.0	192.0	546.0	392.0	12.0	301.0	517.0	1940.0	1988.0	156.0	381.0	2009	1154
2043	20091155	50.0	23.0	5.0	464.0	180.0	704.0	1906.0	662.0	891.0	251.0	607.0	415.0	8.0	441.0	557.0	2115.0	2448.0	290.0	445.0	2009	1155
2044	20091156	22.0	22.0	10.0	430.0	105.0	707.0	1733.0	491.0	737.0	152.0	643.0	453.0	10.0	370.0	588.0	1915.0	2079.0	275.0	399.0	2009	1156
2045	20091157	0.0	8.0	2.0	382.0	76.0	640.0	1538.0	563.0	669.0	186.0	485.0	299.0	19.0	340.0	457.0	1948.0	1823.0	172.0	443.0	2009	1157
2046	20091158	1.0	26.0	10.0	460.0	146.0	815.0	2027.0	745.0	951.0	279.0	659.0	435.0	8.0	398.0	547.0	2451.0	2616.0	235.0	431.0	2009	1158
2047	20091159	0.0	10.0	4.0	310.0	99.0	672.0	1466.0	467.0	590.0	148.0	556.0	373.0	20.0	273.0	508.0	1895.0	1701.0	135.0	441.0	2009	1159
2048	20091160	0.0	8.0		348.0	50.0	623.0	1436.0	484.0	652.0	169.0	568.0	413.0	22.0	195.0	560.0	2039.0	1886.0	183.0	428.0	2009	1160
2049	20091161	0.0	9.0	2.0	328.0	72.0	649.0	1656.0	523.0	710.0	185.0	640.0	461.0	21.0	325.0	583.0	2217.0	2066.0	175.0	405.0	2009	1161
2050	20091162	0.0	12.0	5.0	324.0	54.0	648.0	1489.0	435.0	602.0	138.0	519.0	347.0	16.0	306.0	525.0	1740.0	1689.0	185.0	394.0	2009	1162
2051	20091163	91.0	27.0	6.0	477.0	248.0	884.0	1806.0	424.0	849.0	147.0	815.0	552.0	4.0	441.0	400.0	1983.0	2397.0	180.0	393.0	2009	1163
2052	20091164	0.0	12.0	6.0	298.0	45.0	632.0	1713.0	520.0	697.0	175.0	532.0	380.0	19.0	327.0	503.0	2088.0	1949.0	247.0	390.0	2009	1164
2053	20091165	0.0	20.0	7.0	447.0	114.0	727.0	1606.0	532.0	759.0	217.0	526.0	388.0	9.0	297.0	526.0	1884.0	2123.0	196.0	379.0	2009	1165
2054	20091166	11.0	26.0	9.0	461.0	132.0	750.0	1816.0	686.0	810.0	263.0	727.0	546.0	7.0	323.0	627.0	2157.0	2429.0	271.0	407.0	2009	1166
2055	20091167	2.0	8.0	2.0	307.0	66.0	572.0	1644.0	582.0	646.0	185.0	587.0	398.0	21.0	367.0	532.0	2094.0	1875.0	158.0	382.0	2009	1167
2056	20091168	2.0	14.0	4.0	398.0	110.0	671.0	1823.0	733.0	784.0	249.0	592.0	422.0	17.0	360.0	570.0	2296.0	2239.0	205.0	407.0	2009	1168
2057	20091169	0.0	16.0	8.0	409.0	76.0	697.0	1685.0	567.0	768.0	204.0	578.0	399.0	13.0	374.0	637.0	2035.0	2139.0	256.0	510.0	2009	1169
2058	20091170	0.0	2.0		298.0	46.0	582.0	1433.0	424.0	574.0	153.0	507.0	351.0	27.0	248.0	522.0	2100.0	1652.0	129.0	420.0	2009	1170
2059	20091171	0.0	8.0	5.0	253.0	117.0	578.0	1500.0	414.0	605.0	139.0	469.0	305.0	19.0	296.0	541.0	1850.0	1654.0	176.0	377.0	2009	1171
2060	20091172	13.0	25.0	7.0	446.0	102.0	824.0	1999.0	785.0	869.0	276.0	657.0	465.0	7.0	426.0	644.0	2080.0	2479.0	248.0	389.0	2009	1172
2061	20091173	34.0	26.0	6.0	464.0	116.0	799.0	1846.0	550.0	790.0	182.0	722.0	466.0	7.0	454.0	627.0	2030.0	2228.0	209.0	455.0	2009	1173
2062	20091174	6.0	13.0	4.0	419.0	91.0	760.0	1778.0	696.0	735.0	231.0	673.0	473.0	19.0	329.0	581.0	2244.0	2174.0	180.0	416.0	2009	1174
2063	20091175	0.0	7.0	3.0	296.0	115.0	569.0	1505.0	516.0	635.0	177.0	404.0	265.0	23.0	321.0	482.0	1972.0	1712.0	156.0	455.0	2009	1175
2064	20091176	5.0	15.0	6.0	422.0	63.0	594.0	1339.0	645.0	642.0	243.0	484.0	357.0	16.0	145.0	645.0	1872.0	1884.0	160.0	406.0	2009	1176
2065	20091177	0.0	9.0	1.0	373.0	102.0	717.0	1920.0	635.0	780.0	188.0	609.0	375.0	24.0	426.0	501.0	2390.0	2123.0	223.0	414.0	2009	1177
2066	20091178	0.0	6.0	1.0	299.0	84.0	597.0	1418.0	339.0	590.0	95.0	557.0	361.0	23.0	301.0	604.0	1889.0	1636.0	187.0	493.0	2009	1178
2067	20091179	6.0	16.0	3.0	348.0	72.0	727.0	1533.0	696.0	637.0	242.0	624.0	470.0	15.0	276.0	487.0	1944.0	1986.0	198.0	398.0	2009	1179
2068	20091180	2.0	15.0	3.0	323.0	111.0	714.0	1635.0	484.0	609.0	142.0	637.0	428.0	14.0	445.0	576.0	1774.0	1788.0	142.0	367.0	2009	1180
2069	20091181	112.0	28.0	9.0	455.0	139.0	792.0	2016.0	705.0	904.0	246.0	828.0	599.0	6.0	453.0	613.0	2231.0	2653.0	289.0	419.0	2009	1181
2070	20091182	22.0	21.0	7.0	552.0	108.0	740.0	1916.0	795.0	899.0	279.0	717.0	498.0	12.0	365.0	567.0	2425.0	2575.0	253.0	452.0	2009	1182
2071	20091183	1.0	10.0	2.0	344.0	50.0	647.0	1467.0	388.0	646.0	139.0	480.0	343.0	18.0	282.0	493.0	1878.0	1774.0	135.0	366.0	2009	1183
2072	20091184	5.0	16.0	5.0	439.0	50.0	526.0	1504.0	702.0	703.0	285.0	427.0	299.0	12.0	274.0	462.0	1894.0	1990.0	209.0	319.0	2009	1184
2073	20091185	0.0	6.0	5.0	325.0	101.0	650.0	1517.0	468.0	594.0	140.0	527.0	320.0	24.0	337.0	506.0	1945.0	1648.0	177.0	477.0	2009	1185
2074	20091186	0.0	11.0	3.0	333.0	63.0	621.0	1580.0	492.0	659.0	157.0	494.0	340.0	18.0	303.0	556.0	1968.0	1815.0	168.0	370.0	2009	1186
2075	20091187	6.0	10.0	3.0	378.0	80.0	624.0	1495.0	623.0	651.0	238.0	545.0	402.0	17.0	283.0	472.0	2057.0	1942.0	139.0	326.0	2009	1187
2076	20091188	0.0	4.0	1.0	254.0	73.0	508.0	1286.0	427.0	528.0	142.0	418.0	291.0	19.0	174.0	473.0	1854.0	1489.0	139.0	367.0	2009	1188
2077	20091189	1.0	9.0	5.0	379.0	96.0	637.0	1581.0	502.0	678.0	175.0	527.0	346.0	20.0	284.0	535.0	2090.0	1877.0	193.0	404.0	2009	1189
2078	20091190	1.0	22.0	7.0	397.0	119.0	836.0	1907.0	556.0	884.0	190.0	759.0	541.0	10.0	365.0	586.0	2245.0	2499.0	268.0	448.0	2009	1190
2079	20091191	5.0	16.0	3.0	423.0	36.0	684.0	1514.0	289.0	678.0	94.0	690.0	480.0	13.0	284.0	578.0	1895.0	1930.0	164.0	384.0	2009	1191
2080	20091192	0.0	7.0	2.0	335.0	130.0	617.0	1614.0	438.0	675.0	123.0	685.0	436.0	23.0	345.0	517.0	2282.0	1909.0	175.0	511.0	2009	1192
2081	20091193	4.0	17.0	3.0	427.0	118.0	732.0	1756.0	601.0	739.0	200.0	632.0	415.0	15.0	372.0	569.0	2152.0	2093.0	205.0	429.0	2009	1193
2082	20091194	0.0	6.0	1.0	391.0	104.0	712.0	1777.0	532.0	736.0	173.0	587.0	434.0	26.0	357.0	594.0	2319.0	2079.0	143.0	392.0	2009	1194
2083	20091195	1.0	10.0	1.0	407.0	89.0	701.0	1608.0	489.0	650.0	165.0	699.0	490.0	20.0	329.0	614.0	2172.0	1955.0	224.0	526.0	2009	1195
2084	20091196	13.0	23.0	4.0	551.0	91.0	766.0	1967.0	734.0	935.0	270.0	599.0	414.0	10.0	368.0	532.0	2234.0	2554.0	278.0	398.0	2009	1196
2085	20091197	3.0	10.0	4.0	333.0	66.0	655.0	1724.0	654.0	669.0	210.0	564.0	351.0	21.0	306.0	589.0	2228.0	1899.0	215.0	432.0	2009	1197
2086	20091198	5.0	12.0	4.0	371.0	86.0	703.0	1629.0	529.0	678.0	189.0	634.0	405.0	19.0	344.0	590.0	2142.0	1950.0	163.0	461.0	2009	1198
2087	20091199	58.0	25.0	9.0	417.0	198.0	825.0	1840.0	618.0	800.0	212.0	721.0	521.0	9.0	395.0	640.0	2210.0	2333.0	278.0	533.0	2009	1199
2088	20091200	0.0	3.0		303.0	80.0	549.0	1626.0	569.0	617.0	169.0	503.0	315.0	25.0	302.0	545.0	2144.0	1718.0	174.0	350.0	2009	1200
2089	20091201	0.0	13.0	4.0	482.0	161.0	787.0	1832.0	701.0	803.0	244.0	669.0	449.0	21.0	350.0	569.0	2372.0	2299.0	223.0	491.0	2009	1201
2090	20091202	1.0	4.0	3.0	318.0	83.0	572.0	1487.0	491.0	597.0	152.0	506.0	349.0	24.0	289.0	566.0	2015.0	1695.0	148.0	395.0	2009	1202
2091	20091203	5.0	10.0	4.0	354.0	128.0	669.0	1484.0	450.0	651.0	163.0	571.0	388.0	18.0	318.0	541.0	1920.0	1853.0	166.0	411.0	2009	1203
2092	20091204	1.0	7.0	1.0	331.0	69.0	633.0	1717.0	598.0	737.0	204.0	515.0	340.0	22.0	343.0	577.0	2302.0	2018.0	196.0	426.0	2009	1204
2093	20091205	1.0	10.0	3.0	427.0	49.0	655.0	1650.0	623.0	702.0	217.0	520.0	354.0	17.0	355.0	544.0	2063.0	1975.0	194.0	397.0	2009	1205
2094	20091206	1.0	22.0	6.0	371.0	100.0	786.0	1752.0	513.0	785.0	170.0	587.0	376.0	10.0	375.0	503.0	1922.0	2116.0	195.0	383.0	2009	1206
2095	20091207	69.0	16.0	3.0	410.0	120.0	689.0	1534.0	551.0	715.0	182.0	652.0	464.0	14.0	304.0	534.0	1906.0	2076.0	239.0	438.0	2009	1207
2096	20091208	0.0	12.0	3.0	417.0	122.0	799.0	1842.0	597.0	759.0	204.0	556.0	355.0	20.0	404.0	535.0	2237.0	2077.0	233.0	556.0	2009	1208
2097	20091209	0.0	10.0	6.0	336.0	75.0	645.0	1588.0	522.0	660.0	166.0	477.0	294.0	20.0	314.0	532.0	1909.0	1780.0	208.0	375.0	2009	1209
2098	20091210	23.0	12.0	2.0	462.0	154.0	807.0	1868.0	492.0	815.0	159.0	665.0	419.0	19.0	404.0	608.0	2216.0	2208.0	256.0	522.0	2009	1210
2099	20091211	32.0	25.0	10.0	450.0	150.0	825.0	1755.0	557.0	856.0	222.0	607.0	430.0	5.0	311.0	484.0	1847.0	2364.0	225.0	343.0	2009	1211
2100	20091212	1.0	5.0		325.0	76.0	610.0	1488.0	498.0	603.0	161.0	493.0	301.0	23.0	287.0	506.0	2031.0	1668.0	139.0	430.0	2009	1212
2101	20091214	8.0	15.0	6.0	332.0	119.0	691.0	1639.0	580.0	611.0	153.0	617.0	407.0	16.0	412.0	541.0	1841.0	1782.0	259.0	520.0	2009	1214
2102	20091216	0.0	7.0	1.0	425.0	54.0	728.0	1754.0	832.0	695.0	258.0	494.0	350.0	26.0	273.0	682.0	2316.0	1998.0	216.0	460.0	2009	1216
2103	20091217	13.0	13.0	5.0	329.0	94.0	576.0	1328.0	453.0	613.0	164.0	561.0	406.0	14.0	215.0	470.0	1837.0	1796.0	192.0	384.0	2009	1217
2104	20091218	0.0	13.0	3.0	388.0	114.0	647.0	1554.0	374.0	659.0	106.0	696.0	497.0	17.0	393.0	564.0	1956.0	1921.0	172.0	477.0	2009	1218
2105	20091219	0.0	6.0	3.0	316.0	117.0	647.0	1525.0	501.0	627.0	151.0	418.0	263.0	21.0	351.0	478.0	1857.0	1668.0	186.0	441.0	2009	1219
2106	20091220	1.0	20.0	7.0	353.0	164.0	795.0	1799.0	550.0	705.0	174.0	685.0	476.0	11.0	477.0	654.0	2076.0	2060.0	204.0	476.0	2009	1220
2107	20091221	3.0	18.0	7.0	450.0	102.0	715.0	1727.0	468.0	742.0	147.0	643.0	436.0	14.0	436.0	632.0	1992.0	2067.0	271.0	509.0	2009	1221
2108	20091222	5.0	21.0	9.0	394.0	136.0	784.0	2011.0	571.0	858.0	187.0	740.0	553.0	11.0	409.0	560.0	2210.0	2456.0	260.0	314.0	2009	1222
2109	20091223	0.0	4.0	1.0	337.0	76.0	621.0	1714.0	697.0	692.0	225.0	555.0	365.0	25.0	322.0	608.0	2397.0	1974.0	215.0	456.0	2009	1223
2110	20091224	0.0	8.0	3.0	314.0	100.0	681.0	1576.0	532.0	660.0	169.0	643.0	411.0	23.0	283.0	551.0	2186.0	1900.0	148.0	497.0	2009	1224
2111	20091225	5.0	15.0	6.0	401.0	99.0	630.0	1508.0	478.0	693.0	172.0	612.0	399.0	15.0	272.0	552.0	1962.0	1957.0	197.0	375.0	2009	1225
2112	20091226	16.0	12.0	6.0	386.0	114.0	685.0	1586.0	379.0	734.0	127.0	606.0	419.0	19.0	292.0	607.0	2119.0	2014.0	172.0	406.0	2009	1226
2113	20091227	5.0	15.0	6.0	376.0	100.0	726.0	1702.0	530.0	696.0	192.0	548.0	423.0	15.0	378.0	503.0	1978.0	2007.0	184.0	392.0	2009	1227
2114	20091228	82.0	24.0	6.0	581.0	119.0	783.0	1802.0	519.0	828.0	183.0	412.0	293.0	9.0	315.0	497.0	1868.0	2132.0	190.0	408.0	2009	1228
2115	20091229	2.0	24.0	6.0	440.0	94.0	842.0	1817.0	750.0	808.0	286.0	621.0	433.0	9.0	370.0	580.0	2072.0	2335.0	234.0	422.0	2009	1229
2116	20091231	3.0	5.0	1.0	346.0	63.0	618.0	1481.0	481.0	629.0	160.0	554.0	363.0	25.0	307.0	581.0	2111.0	1781.0	183.0	531.0	2009	1231
2117	20091232	5.0	10.0	7.0	369.0	86.0	676.0	1594.0	683.0	652.0	241.0	559.0	408.0	21.0	299.0	576.0	2121.0	1953.0	159.0	438.0	2009	1232
2118	20091233	0.0	12.0	2.0	375.0	91.0	694.0	1541.0	524.0	637.0	174.0	731.0	482.0	19.0	332.0	614.0	1957.0	1930.0	205.0	487.0	2009	1233
2119	20091234	17.0	15.0	3.0	375.0	68.0	678.0	1469.0	709.0	650.0	258.0	496.0	369.0	17.0	250.0	537.0	1908.0	1927.0	152.0	401.0	2009	1234
2120	20091235	5.0	15.0	3.0	454.0	110.0	829.0	1732.0	683.0	748.0	236.0	491.0	346.0	17.0	249.0	505.0	2100.0	2078.0	127.0	388.0	2009	1235
2121	20091236	0.0	12.0	5.0	308.0	90.0	629.0	1505.0	456.0	651.0	186.0	548.0	403.0	17.0	242.0	544.0	2019.0	1891.0	134.0	377.0	2009	1236
2122	20091237	0.0	13.0	4.0	345.0	93.0	553.0	1359.0	399.0	636.0	137.0	475.0	314.0	14.0	249.0	411.0	1734.0	1723.0	181.0	332.0	2009	1237
2123	20091238	1.0	18.0	10.0	452.0	91.0	778.0	1853.0	503.0	806.0	135.0	795.0	560.0	15.0	420.0	639.0	2328.0	2307.0	240.0	520.0	2009	1238
2124	20091239	1.0	18.0	6.0	409.0	115.0	720.0	1784.0	551.0	801.0	195.0	728.0	504.0	13.0	443.0	626.0	2126.0	2301.0	252.0	448.0	2009	1239
2125	20091240	1.0	9.0	2.0	382.0	57.0	563.0	1463.0	417.0	624.0	157.0	594.0	390.0	17.0	338.0	485.0	1884.0	1795.0	162.0	358.0	2009	1240
2126	20091241	2.0	19.0	5.0	393.0	73.0	806.0	1769.0	642.0	794.0	229.0	694.0	523.0	14.0	326.0	574.0	2261.0	2340.0	203.0	473.0	2009	1241
2127	20091242	91.0	25.0	7.0	519.0	137.0	858.0	1809.0	545.0	866.0	207.0	727.0	529.0	7.0	387.0	617.0	2106.0	2468.0	219.0	467.0	2009	1242
2128	20091243	36.0	20.0	6.0	434.0	91.0	713.0	1865.0	584.0	806.0	210.0	786.0	517.0	11.0	502.0	656.0	2057.0	2339.0	217.0	432.0	2009	1243
2129	20091244	0.0	6.0	1.0	306.0	96.0	503.0	1579.0	606.0	597.0	190.0	363.0	236.0	22.0	340.0	489.0	1930.0	1620.0	213.0	398.0	2009	1244
2130	20091245	5.0	18.0	8.0	389.0	87.0	746.0	1824.0	541.0	794.0	178.0	624.0	410.0	14.0	379.0	637.0	2077.0	2176.0	249.0	417.0	2009	1245
2131	20091246	27.0	20.0	4.0	516.0	226.0	870.0	1787.0	534.0	859.0	185.0	729.0	564.0	13.0	358.0	588.0	2186.0	2467.0	225.0	574.0	2009	1246
2132	20091247	8.0	18.0	6.0	403.0	114.0	782.0	1766.0	501.0	779.0	168.0	702.0	481.0	13.0	404.0	527.0	2135.0	2207.0	210.0	444.0	2009	1247
2133	20091248	0.0	8.0	2.0	396.0	72.0	669.0	1628.0	737.0	655.0	232.0	557.0	417.0	22.0	311.0	586.0	2197.0	1959.0	189.0	505.0	2009	1248
2134	20091249	0.0	11.0	4.0	334.0	114.0	633.0	1447.0	418.0	608.0	125.0	619.0	448.0	15.0	296.0	503.0	1898.0	1789.0	155.0	358.0	2009	1249
2135	20091250	0.0	15.0	2.0	342.0	70.0	794.0	1632.0	497.0	629.0	159.0	635.0	437.0	14.0	353.0	528.0	1827.0	1854.0	175.0	390.0	2009	1250
2136	20091251	1.0	18.0	6.0	431.0	42.0	703.0	1649.0	756.0	727.0	265.0	588.0	422.0	11.0	304.0	495.0	2097.0	2141.0	189.0	380.0	2009	1251
2137	20091252	1.0	16.0	9.0	466.0	65.0	810.0	1658.0	547.0	773.0	197.0	757.0	506.0	14.0	372.0	565.0	2107.0	2249.0	219.0	493.0	2009	1252
2138	20091253	8.0	15.0	4.0	431.0	78.0	691.0	1671.0	616.0	755.0	203.0	629.0	425.0	15.0	317.0	561.0	2177.0	2138.0	213.0	429.0	2009	1253
2139	20091254	0.0	16.0	6.0	339.0	61.0	775.0	1718.0	566.0	701.0	192.0	731.0	525.0	14.0	399.0	545.0	2058.0	2119.0	185.0	396.0	2009	1254
2140	20091255	0.0	13.0	6.0	410.0	66.0	564.0	1719.0	627.0	716.0	200.0	551.0	371.0	14.0	321.0	595.0	2117.0	2003.0	257.0	395.0	2009	1255
2141	20091256	0.0	15.0	7.0	337.0	103.0	710.0	1602.0	474.0	703.0	177.0	675.0	448.0	17.0	364.0	566.0	2021.0	2031.0	173.0	489.0	2009	1256
2142	20091257	106.0	28.0	11.0	547.0	204.0	839.0	1961.0	738.0	884.0	266.0	631.0	406.0	5.0	415.0	566.0	2033.0	2440.0	306.0	451.0	2009	1257
2143	20091258	0.0	3.0	2.0	306.0	55.0	622.0	1673.0	531.0	588.0	150.0	581.0	400.0	28.0	372.0	539.0	2214.0	1726.0	197.0	456.0	2009	1258
2144	20091259	0.0	12.0	1.0	369.0	107.0	696.0	1843.0	593.0	719.0	187.0	673.0	522.0	20.0	420.0	670.0	2294.0	2147.0	214.0	432.0	2009	1259
2145	20091260	8.0	14.0	2.0	372.0	112.0	656.0	1740.0	492.0	705.0	156.0	569.0	381.0	17.0	409.0	551.0	2068.0	1947.0	213.0	406.0	2009	1260
2146	20091261	16.0	26.0	9.0	503.0	200.0	852.0	1974.0	536.0	881.0	198.0	713.0	512.0	7.0	450.0	571.0	2161.0	2472.0	251.0	399.0	2009	1261
2147	20091263	0.0	8.0	1.0	358.0	90.0	656.0	1522.0	521.0	637.0	173.0	605.0	407.0	21.0	310.0	498.0	2035.0	1854.0	205.0	434.0	2009	1263
2148	20091264	4.0	16.0	4.0	298.0	108.0	717.0	1635.0	489.0	653.0	154.0	728.0	471.0	14.0	382.0	569.0	1927.0	1931.0	224.0	414.0	2009	1264
2149	20091265	2.0	10.0	3.0	355.0	88.0	848.0	1826.0	669.0	739.0	241.0	619.0	392.0	23.0	318.0	673.0	2289.0	2111.0	188.0	513.0	2009	1265
2150	20091266	35.0	24.0	4.0	511.0	98.0	775.0	1916.0	667.0	874.0	233.0	862.0	621.0	9.0	399.0	589.0	2292.0	2602.0	267.0	387.0	2009	1266
2151	20091267	0.0	12.0	5.0	361.0	58.0	584.0	1572.0	564.0	675.0	176.0	650.0	468.0	17.0	332.0	581.0	2069.0	1994.0	173.0	378.0	2009	1267
2152	20091268	54.0	20.0	6.0	484.0	141.0	774.0	2054.0	574.0	866.0	190.0	568.0	436.0	13.0	437.0	547.0	2259.0	2358.0	255.0	412.0	2009	1268
2153	20091269	26.0	11.0	5.0	410.0	159.0	697.0	1700.0	694.0	733.0	250.0	490.0	340.0	18.0	299.0	492.0	2140.0	2056.0	195.0	409.0	2009	1269
2154	20091270	3.0	9.0	4.0	312.0	158.0	708.0	1477.0	411.0	618.0	134.0	482.0	311.0	18.0	335.0	453.0	1731.0	1681.0	148.0	427.0	2009	1270
2155	20091271	0.0	7.0	1.0	290.0	48.0	631.0	1579.0	490.0	588.0	152.0	694.0	429.0	23.0	446.0	590.0	2089.0	1757.0	150.0	492.0	2009	1271
2156	20091272	22.0	31.0	13.0	470.0	210.0	879.0	1995.0	619.0	884.0	198.0	793.0	552.0	3.0	463.0	594.0	1934.0	2518.0	300.0	423.0	2009	1272
2157	20091273	0.0	16.0	6.0	375.0	101.0	783.0	1827.0	684.0	782.0	227.0	708.0	512.0	15.0	428.0	599.0	2366.0	2303.0	177.0	491.0	2009	1273
2158	20091274	54.0	17.0	4.0	359.0	112.0	730.0	1673.0	612.0	713.0	226.0	650.0	439.0	12.0	417.0	483.0	1923.0	2091.0	172.0	382.0	2009	1274
2159	20091275	10.0	17.0	5.0	370.0	90.0	665.0	1512.0	482.0	658.0	160.0	523.0	371.0	13.0	291.0	513.0	1766.0	1847.0	178.0	404.0	2009	1275
2160	20091276	64.0	19.0	6.0	498.0	83.0	680.0	1749.0	835.0	742.0	277.0	501.0	378.0	13.0	303.0	489.0	2026.0	2139.0	206.0	361.0	2009	1276
2161	20091277	120.0	26.0	9.0	509.0	91.0	798.0	1785.0	468.0	812.0	165.0	746.0	512.0	6.0	447.0	609.0	2013.0	2301.0	205.0	449.0	2009	1277
2162	20091278	53.0	21.0	4.0	436.0	195.0	680.0	1651.0	539.0	732.0	178.0	570.0	409.0	10.0	370.0	548.0	1905.0	2051.0	259.0	449.0	2009	1278
2163	20091279	15.0	16.0	4.0	362.0	101.0	752.0	1830.0	633.0	792.0	215.0	625.0	455.0	15.0	399.0	580.0	2241.0	2254.0	173.0	409.0	2009	1279
2164	20091280	23.0	22.0	8.0	425.0	250.0	916.0	1940.0	776.0	836.0	280.0	802.0	565.0	12.0	381.0	570.0	2347.0	2517.0	235.0	479.0	2009	1280
2165	20091281	75.0	28.0	10.0	622.0	131.0	814.0	2120.0	671.0	1000.0	240.0	775.0	518.0	6.0	443.0	676.0	2260.0	2758.0	359.0	420.0	2009	1281
2166	20091282	0.0	7.0	1.0	340.0	55.0	654.0	1742.0	579.0	702.0	175.0	605.0	429.0	24.0	353.0	629.0	2262.0	2008.0	208.0	406.0	2009	1282
2167	20091283	0.0	11.0	2.0	352.0	69.0	666.0	1597.0	607.0	641.0	193.0	607.0	412.0	20.0	340.0	617.0	1984.0	1887.0	162.0	407.0	2009	1283
2168	20091284	2.0	8.0	2.0	434.0	84.0	679.0	1642.0	585.0	673.0	196.0	547.0	383.0	23.0	324.0	572.0	2188.0	1925.0	173.0	465.0	2009	1284
2169	20091285	4.0	16.0	4.0	341.0	105.0	634.0	1412.0	439.0	639.0	167.0	527.0	385.0	12.0	241.0	507.0	1801.0	1830.0	122.0	320.0	2009	1285
2170	20091286	4.0	13.0	3.0	333.0	99.0	680.0	1635.0	563.0	679.0	181.0	652.0	436.0	17.0	361.0	545.0	2086.0	1975.0	157.0	403.0	2009	1286
2171	20091287	1.0	17.0	6.0	397.0	127.0	794.0	1744.0	498.0	759.0	163.0	743.0	538.0	15.0	434.0	615.0	2198.0	2219.0	205.0	493.0	2009	1287
2172	20091288	7.0	22.0	11.0	370.0	103.0	782.0	1904.0	496.0	810.0	169.0	649.0	420.0	11.0	468.0	627.0	2032.0	2209.0	214.0	432.0	2009	1288
2173	20091290	0.0	7.0	4.0	359.0	52.0	662.0	1850.0	609.0	710.0	197.0	607.0	412.0	25.0	408.0	713.0	2388.0	2029.0	239.0	490.0	2009	1290
2174	20091291	3.0	19.0	6.0	400.0	115.0	730.0	1780.0	460.0	806.0	154.0	622.0	417.0	13.0	383.0	559.0	2010.0	2183.0	221.0	417.0	2009	1291
2175	20091292	0.0	17.0	4.0	362.0	45.0	681.0	1740.0	467.0	773.0	142.0	677.0	472.0	14.0	380.0	635.0	2061.0	2160.0	178.0	368.0	2009	1292
2176	20091293	6.0	17.0	9.0	364.0	59.0	628.0	1566.0	461.0	690.0	144.0	621.0	435.0	12.0	364.0	534.0	1847.0	1959.0	203.0	382.0	2009	1293
2177	20091294	0.0	13.0	4.0	381.0	49.0	694.0	1580.0	545.0	725.0	222.0	714.0	519.0	18.0	295.0	611.0	2211.0	2191.0	214.0	479.0	2009	1294
2178	20091295	0.0	24.0	10.0	439.0	94.0	734.0	1736.0	525.0	838.0	211.0	656.0	487.0	6.0	323.0	485.0	2070.0	2374.0	210.0	351.0	2009	1295
2179	20091296	4.0	9.0	4.0	357.0	91.0	650.0	1608.0	511.0	679.0	176.0	646.0	380.0	20.0	371.0	593.0	2055.0	1914.0	230.0	469.0	2009	1296
2180	20091298	1.0	19.0	4.0	378.0	75.0	805.0	1740.0	657.0	717.0	216.0	661.0	479.0	11.0	309.0	620.0	2059.0	2129.0	199.0	418.0	2009	1298
2181	20091299	0.0	13.0	7.0	338.0	134.0	692.0	1657.0	579.0	689.0	196.0	514.0	322.0	16.0	369.0	535.0	2001.0	1896.0	220.0	529.0	2009	1299
2182	20091300	0.0	3.0	2.0	338.0	82.0	562.0	1663.0	529.0	619.0	160.0	512.0	346.0	26.0	311.0	586.0	2328.0	1744.0	258.0	504.0	2009	1300
2183	20091301	23.0	16.0	4.0	458.0	114.0	735.0	1626.0	538.0	773.0	202.0	615.0	441.0	14.0	340.0	480.0	2087.0	2189.0	168.0	435.0	2009	1301
2184	20091304	25.0	18.0	5.0	398.0	51.0	618.0	1514.0	547.0	665.0	199.0	572.0	399.0	12.0	219.0	525.0	1789.0	1928.0	254.0	346.0	2009	1304
2185	20091305	12.0	20.0	8.0	370.0	147.0	766.0	1813.0	508.0	769.0	152.0	728.0	538.0	12.0	384.0	620.0	2131.0	2228.0	211.0	378.0	2009	1305
